Fartyg;drag;datum;år;mån;årstid;tråltid;sattlat;sattlong;X;Y;Positionsbestämning;område;fångstplats;fiskeområden;bottendjup;tråldjup;check;djupintervall;varp;tråltyp;type;redskap;redskapstyp;satt.kl;halat.kl;bottentyp;distans;halat.lat;halat.long;id;ruta;anm;Hour;IDX_SSB;Field;LATDD;LONGDD;Depth;Size.final..m.;Year;Size.final..foot.;Horizontal.opening..m.;Fishing line (foot);Swep both side (after formula) (meter);Swep.both.side..after.formula...foot.;Swep.both.side..foot.;Swept.area;RSA;comments;speed;RS
Thetis;90;1964-09-10;1964;9;2;64;5510.3;1319.6;6118518.642;1341906.784;Uppmätt;24;S Trelleborg;NA;42-41;;FALSE;41-42;250;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1636;1740;lera;3.7;5512.7;1315;1964Thetis90;3958;;1.066666667;Thetis,1964,90;,;55.172;13.327;41.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.5;0.86
Eystrasalt;8;1964-10-27;1964;10;2;35;6046.4;1730;6740717.375;1592167.94;Uppmätt;?;NV Eggegrund;NA;50;50;TRUE;31-90;300;Silltrål. Dimension: ca 60 fot. Maskstorlek: 13,5 mm. Svep: 35 meter.;dem;Fisktrål;Fisktrål;10.15;10.50;Lera;;;;1964 Eystrasalt C 1;?;"Ofullständigt mätt nors, hornsimpa och tånglake-fångst. Vikter för dessa angivna som""c:a""";0.583333333;Eystrasalt,1964,8;,;60.773;17.5;50;44.51817038;1962;146.0569894;12.25296;60;32.26521038;105.8569894;409;0.248411391;1.83;Silltrål. Dimension: 60 fot. Maskstorlek: skarpsillstrut. Svep: 35 m.;2.7;1.11
Eystrasalt;9;1964-10-27;1964;10;2;35;6045;1732;6738165.643;1594052.014;Uppmätt;?;NV Eggegrund;NA;50;50;TRUE;31-90;300;Silltrål. Dimension: ca 60 fot. Maskstorlek: 13,5 mm. Svep: 35 meter.;dem;Fisktrål;Fisktrål;11.30;12.30;Lera;;;;1964 Eystrasalt C 2;?;Ofullständigt mätt hornsimpa, tånglakefångst.;0.583333333;Eystrasalt,1964,9;,;60.75;17.533;50;44.51817038;1962;146.0569894;12.25296;60;32.26521038;105.8569894;409;0.248411391;1.83;Silltrål. Dimension: 60 fot. Maskstorlek: skarpsillstrut. Svep: 35 m.;2.7;1.11
Thetis;110;1964-11-05;1964;11;2;65;5513;1313.4;6123765.026;1335510.985;Uppmätt;24;SSE Trelleborg, S Tbg;NA;40-41;;FALSE;40-41;250;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;814;919;lera;4;5511;1319.3;1964Thetis110;3958;;1.083333333;Thetis,1964,110;,;55.217;13.223;40.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.7;0.81
Thetis;111;1964-11-05;1964;11;2;65;5458;1314.6;6095899.573;1335761.408;Uppmätt;24;SSE Trelleborg, Y 15;NA;48-47;;FALSE;47-48;250;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1124;1229;lera;3.7;5458.3;1317.3;1964Thetis111;3858;;1.083333333;Thetis,1964,111;,;54.967;13.243;47.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.4;0.88
Thetis;113;1964-11-06;1964;11;2;60;5501.5;1354.2;6101041.154;1378193.183;Uppmätt;24;W Rönne, Y 18;NA;47-48;;FALSE;47-48;300;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1143;1243;lera;;5500.7;1400.6;1964Thetis113;3958;;1;Thetis,1964,113;,;55.025;13.903;47.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.2;0.94
Thetis;117;1964-11-10;1964;11;2;30;5530.7;1505.7;6153786.425;1454943.058;Uppmätt;25C;C. 9´N Christiansö;NA;90-89;;FALSE;89-90;500;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1125;1155;lera;1.8;5530;1509;1964Thetis117;4060;Trålen m.el.m. Beklädd med Harmothoe på undersidan, eljest tom med undantag för en kaffeburk;0.5;Thetis,1964,117;,;55.512;15.095;89.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.6;0.83
Thetis;118;1964-11-10;1964;11;2;60;5450.7;1513.8;6079499.263;1462855.867;Uppmätt;25S ;SE Nexö N1;NA;68-71;;FALSE;68-71;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;807;907;lera;2.7;5451;1518.1;1964Thetis118;3860;;1;Thetis,1964,118;,;54.845;15.23;69.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;2.7;1.11
Thetis;119;1964-11-11;1964;11;2;60;5451;1518.9;6080014.052;1468319.484;Uppmätt;25S ;SE Nexö, N 1;NA;71-73;;FALSE;71-73;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;958;1058;lera;3.5;5450;1525;1964Thetis119;3860;;1;Thetis,1964,119;,;54.85;15.315;72;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.5;0.86
Eystrasalt;16;1964-11-12;1964;11;2;40;6047.5;1860;6745798.272;1673757.35;Uppmätt;?;Bottenhavet (station: V. Banken);NA;65;65;TRUE;31-90;300;Bottentrål. Dimension: ca 50 fot. Maskstorlek: 13,5 mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;12.00;12.40;Lera;;;;1964 Eystrasalt;?;Ofullständigt mätt fångst.;0.666666667;Eystrasalt,1964,16;,;60.792;19;65;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Thetis;120;1964-11-12;1964;11;2;60;5529.2;1615.8;6150866.382;1528763.712;Uppmätt;25E;SSE Utklippan;NA;75-73;;FALSE;73-75;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;718;818;lera;4.7;5532;1621.3;1964Thetis120;3961;;1;Thetis,1964,120;,;55.487;16.263;74;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;4.7;0.64
Thetis;121;1964-11-12;1964;11;2;60;5539.9;1612;6170694.109;1524648.527;Uppmätt;25E;SE Utklippan, U 10;NA;72-71;;FALSE;71-72;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1010;1110;lera;3.2;5541.2;1607.2;1964Thetis121;4061;;1;Thetis,1964,121;,;55.665;16.2;71.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.2;0.94
Thetis;122;1964-11-12;1964;11;2;90;5541.2;1607.2;6173080.577;1519603.831;Uppmätt;25E;SE Utklippan, U 10;NA;71-72;;FALSE;71-72;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1135;1305;lera;4.5;5541;1559;1964Thetis122;4061;;1.5;Thetis,1964,122;,;55.687;16.12;71.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;3.0;1.00
Thetis;123;1964-11-12;1964;11;2;40;5542.3;1557.1;6175086.774;1509013.346;Uppmätt;25C;SE Utklippan, U 10;NA;70-67;;FALSE;67-70;400;FISKTRÅL;dem; 70 fots Fisktrål , 82 m svep, skarpsillstrut;;1405;1445;lera;2.7;5544;1555.7;1964Thetis123;4060;;0.666666667;Thetis,1964,123;,;55.705;15.952;68.5;56.73688818;1964;186.1446463;14.29512;70;42.44176818;139.2446463;538;0.316591836;1.43;new;4.0;0.74
Eystrasalt;10;1964-11-13;1964;11;2;30;6045;1732;6738165.643;1594052.014;Uppmätt;?;Bottenhavet(V. Petre);NA;60;60;TRUE;31-90;300;Bottentrål. Dimension: ca 50 fot. Maskstorlek: 13,5 mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;10.00;10.30;Lera;;;;1964 Eystrasalt;?;Ofullständigt mätt fångst;0.5;Eystrasalt,1964,10;,;60.75;17.533;60;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;11;1964-11-20;1964;11;2;55;6185;1752;6924332.77;1606353.879;Uppmätt;?;Bottenhavet (Station: Ost Storjungfrun);NA;75;75;TRUE;31-90;400;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5 mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;7.30;8.25;Lera;;;;1964 Eystrasalt;?;Ofullständigt mätt hornsimpa, tånglake,ringbuk-fångst;0.916666667;Eystrasalt,1964,11;,;62.417;17.867;75;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Skagerak;1;1965-01-19;1965;1;1;90;5543.8;1551.5;6177861.685;1503144.457;Uppmätt;25;SE Utklippan;NA;68;68;TRUE;31-90;300;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;10.40;12.10;La;3.2;55.44;15.57;1965 Skagerak 1;4060;;1.5;Skagerak,1965,1;,;55.73;15.858;68;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;2.1;1.41
Skagerak;2;1965-01-19;1965;1;1;30;5528.5;1549;6149473.567;1500530.414;Uppmätt;25;SSE Utklippan;NA;85;85;TRUE;31-90;400;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;14.50;15.20;La;1.8;55.285;15.52;1965 Skagerak 2;3960;;0.5;Skagerak,1965,2;,;55.475;15.817;85;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.6;0.83
Skagerak;3;1965-01-20;1965;1;1;90;5451;1514;6080054.031;1463074.538;Uppmätt;25;SE Dueodde;NA;68;68;TRUE;31-90;400;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;07.15;08.45;La;4;54.493;15.24;1965 Skagerak 3;3860;Ofullständigt mätt fångst av 4-tömmad skärlång och långebarn.;1.5;Skagerak,1965,3;,;54.85;15.233;68;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;2.7;1.13
Skagerak;5;1965-01-21;1965;1;1;90;5502;1358;6101860.064;1382266.821;Uppmätt;24;W Rönne;NA;46;46;TRUE;31-90;250;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;07.20;08.50;La;4.5;55.018;13.5;1965 Skagerak 5;3958;;1.5;Skagerak,1965,5;,;55.033;13.967;46;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.0;1.00
Skagerak;6;1965-01-21;1965;1;1;30;5513;1345;6122649.281;1369018.944;Uppmätt;24;S Abbekås;NA;43;43;TRUE;31-90;300;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;11.20;11.50;La;1.2;55.13;13.41;1965 Skagerak 6;3958;;0.5;Skagerak,1965,6;,;55.217;13.75;43;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;2.4;1.25
Thetis;44;1965-03-31;1965;3;1;120;5451.3;1512.5;6080624.021;1461473.713;Uppmätt;25;SSE Nexö;NA;70-72-71;70-72-71;TRUE;31-90;400;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 88 m;dem;Fisktrål;Fisktrål;10.10;12.10;La;6.3;54.51;15.15;1965 Thetis 44;3860;"Ofullständigt mätt sillfångst. Noterad som ""obet."" i protokoll";2;Thetis,1965,44;,;54.855;15.208;71;59.81352193;1965;196.238589;14.29512;70;45.51840193;149.338589;577;0.333759452;1.36;new;3.2;0.95
Thetis;50;1965-04-05;1965;4;1;60;5531;1504.7;6154353.939;1453896.109;Uppmätt;25;N Christiansö;NA;89-91-90;89-91-90;TRUE;31-90;450;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 88 m;dem;Fisktrål;Fisktrål;11.32;12.32;La;3.3;55.294;15.103;1965 Thetis 50;4060;"Ofullständigt mätt sillfångst. Noterad som ""obet."" i protokoll";1;Thetis,1965,50;,;55.517;15.078;90;59.81352193;1965;196.238589;14.29512;70;45.51840193;149.338589;577;0.333759452;1.36;new;3.3;0.91
Thetis;52;1965-04-07;1965;4;1;90;5500.2;1404.2;6098352.103;1388789.129;Uppmätt;24;W Rönne;NA;49-48;49-48;TRUE;31-90;300;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 88 m;dem;Fisktrål;Fisktrål;07.47;09.17;La;4.5;55.01;13.569;1965 Thetis 52;3959;;1.5;Thetis,1965,52;,;55.003;14.07;48.5;59.81352193;1965;196.238589;14.29512;70;45.51840193;149.338589;577;0.333759452;1.36;new;3.0;1.00
Thetis;55;1965-04-09;1965;4;1;60;5457.9;1314.6;6095714.119;1335754.605;Uppmätt;24;SSE Trelleborg;NA;48;48;TRUE;31-90;300;Fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 88 m;dem;Fisktrål;Fisktrål;13.49;14.49;La-sd;2.9;54.553;13.164;1965 Thetis 55;3858;"Ofullständigt mätt sillfångst. Noterad som ""obet."" i protokoll";1;Thetis,1965,55;,;54.965;13.243;48;59.81352193;1965;196.238589;14.29512;70;45.51840193;149.338589;577;0.333759452;1.36;new;2.9;1.03
Eystrasalt;7;1965-06-16;1965;6;1;40;6540.5;2312;7305803.475;1839218.525;Uppmätt;?;Yttre delen av Storöfjorden;NA;50;35-40;FALSE;31-90;200;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5 mm.;dem;Fisktrål;Fisktrål;12.00;12.40;Lera;2;;;;;Ofullständigt mätt fångst;0.666666667;Eystrasalt,1965,7;,;65.675;23.2;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;3.0;1.00
Eystrasalt;8;1965-06-16;1965;6;1;25;6542.5;2330;7311151.988;1852477.443;Uppmätt;?;Storöfjorden;NA;50;20-25;FALSE;<30;150;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5 mm. Svep 35 famnar.;dem;Fisktrål;Fisktrål;10.15;10.40;Lera;1;;;;;Ofullständigt mätt nors, siklöja och småsik-fångst.;0.416666667;Eystrasalt,1965,8;,;65.708;23.5;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.4;1.25
Eystrasalt;3;1965-09-20;1965;9;2;35;5847.6;1748.5;6520693.216;1615616.747;Uppmätt;27;V. Landsort;NA;50;50;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: 30 mm. Svep: 35 m.;dem;Fisktrål;Fisktrål;12.00;12.35;Lera;;;;;4262;Ofullständigt mätt  sill, skarpsill-fångst. Tåldrag nr. saknas.;0.583333333;Eystrasalt,1965,3;,;58.793;17.808;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;2;1965-09-23;1965;9;2;60;5847.6;1748.5;6520693.216;1615616.747;Uppmätt;27;V. Landsort;NA;50;50;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: 30 mm. Svep: 35 m.;dem;Fisktrål;Fisktrål;8.45;9.45;Lera;;;;;4662;Ofullständigt mätt  sill, skarpsill-fångst. Tåldrag nr. saknas.;1;Eystrasalt,1965,2;,;58.793;17.808;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;1;1965-09-27;1965;9;2;15;5847.6;1748.5;6520693.216;1615616.747;Uppmätt;27;V. Landsort;NA;50;50;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: 18 mm. Svep: 35 m.;dem;Fisktrål;Fisktrål;11.15;11.30;Lera;;;;;4662;Ofullständigt mätt  sill, skarpsill-fångst. Tåldrag nr. saknas.;0.25;Eystrasalt,1965,1;,;58.793;17.808;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;6;1965-10-13;1965;10;2;40;6310.5;1851;7010780.634;1653147.618;Uppmätt;?;Väst Trysunda;NA;50;40-60;FALSE;31-90;300;Bottentrål. Maskstorlek: 18 mm. Svep: 40 famn.;dem;Fisktrål;Fisktrål;11.20;12.40;La;;;;;;Ofullständigt mätt simpa/nors-fångst.;0.666666667;Eystrasalt,1965,6;,;63.175;18.85;50;51.21472504;1967;168.0273131;14.29512;70;36.91960504;121.1273131;468;0.285778166;1.59;Fisktrål. Dimension: 70 fot. Maskstorlek: skarpsillstrut. Svep: 40 fm.;2.7;1.11
Eystrasalt;4;1965-11-09;1965;11;2;30;6045;1732;6738165.643;1594052.014;Uppmätt;?;NV Eggegrund;NA;50;65;FALSE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: 18 mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;10.00;10.30;Lera;;;;;;Ofullständigt mätt hornsimpafångst;0.5;Eystrasalt,1965,4;,;60.75;17.533;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Thetis;113;1965-11-10;1965;11;2;79;5513.1;1315.2;6123880.129;1337426.342;Uppmätt;24;S Trelleborg;NA;40-42;40-42;TRUE;31-90;250;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;10.26;11.45;La;;55.124;13.227;1965 Thetis 113;3958;"Ofullständigt mätt sillfångst. Noterat som ""20 kg mest 2:an"" i protokoll";1.316666667;Thetis,1965,113;,;55.218;13.253;41;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;3.2;0.94
Thetis;114;1965-11-10;1965;11;2;75;5458;1314.8;6095891.75;1335974.799;Uppmätt;24;SSE Trelleborg;NA;47-46;47-46;TRUE;31-90;250;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;14.50;16.05;La;3.8;54.545;13.173;1965 Thetis 114;3858;"Ofullständigt mätt sillfångst. Noterat i protokoll som ""2-3 kg mest 2:an"" ";1.25;Thetis,1965,114;,;54.967;13.247;46.5;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;3.0;0.99
Thetis;115;1965-11-11;1965;11;2;90;5501.4;1354.1;6100858.576;1378081.566;Uppmätt;24;W Rönne;NA;48;48;TRUE;31-90;300;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;07.37;09.07;La;5.4;55.002;14.033;1965 Thetis 115;3958;"Ofullständigt mätt sillfångst. Noterat i protokoll som ""5 kg 1-2:an"" ";1.5;Thetis,1965,115;,;55.023;13.902;48;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;3.6;0.83
Thetis;116;1965-11-11;1965;11;2;60;5451.3;1512.3;6080625.859;1461259.661;Uppmätt;25;SE Nexö;NA;87;87;TRUE;31-90;400;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;15.29;16.29;La;2.1;54.511;15.152;1965 Thetis 116;3860;;1;Thetis,1965,116;,;54.855;15.205;87;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;2.1;1.43
Thetis;117;1965-11-16;1965;11;2;60;5513;1343.7;6122690.187;1367640.369;Uppmätt;24;S Abbekås;NA;43;43;TRUE;31-90;300;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;07.45;08.45;La;;55.13;13.366;1965 Thetis 117;3958;"Ofullständigt mätt skarpsill/sillfångst. Noterat i protokoll: för sill ""obet. 1-2 kg"". För skarpsill ""enstaka"".";1;Thetis,1965,117;,;55.217;13.728;43;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;3.2;0.94
Eystrasalt;5;1965-11-17;1965;11;2;60;6130;1750;6822168.339;1607818.598;Uppmätt;?;N. Västra Banken;NA;50;60;FALSE;31-90;400;Bottentrål. Dimension: 50 fot. Maskstorlek: 18 mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;11.30;12.30;Lera;;;;;;Ofullständigt mätt hornsimpafångst;1;Eystrasalt,1965,5;,;61.5;17.833;50;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Thetis;121;1965-11-18;1965;11;2;90;5544.7;1554.3;6179534.648;1506073.695;Uppmätt;25;SE Utklippan;NA;66-64;66-64;TRUE;31-90;400;fisktrål. Dimension: 70 fots. Maskstorlek: skarpsillstrut. Svep: 87 m;dem;Fisktrål;Fisktrål;07.55;09.25;La;5;55.466;16.028;1965 Thetis 121;4060;"INGEN FÅNGST. Notering i protokoll ""hydr. visade syrebrist""";1.5;Thetis,1965,121;,;55.745;15.905;65;59.34019366;1965;194.6856748;14.29512;70;45.04507366;147.7856748;571;0.331118281;1.37;new;3.3;0.90
Thetis;10;1966-04-18;1966;4;1;85;5458;1314.2;6095915.247;1335334.625;Uppmätt;24;SSE Trelleborg;NA;47-48;47-48;TRUE;31-90;300;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;11.25;12.50;La-sd;4.4;54.542;13.175;1966 Thetis 10;3858;;1.416666667;Thetis,1966,10;,;54.967;13.237;47.5;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.1;0.97
Thetis;9;1966-04-18;1966;4;1;60;5513;1313;6123780.773;1335086.862;Uppmätt;24;S Trelleborg;NA;40-42;40-42;TRUE;31-90;250;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;07.46;08.46;La;2.8;55.121;13.172;1966 Thetis 9;3958;"Ofullständigt mätt Sill/Skarpsills fångst. Noterat för sill ""5 st jämte 3-4 skarpsill"" ";1;Thetis,1966,9;,;55.217;13.217;41;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;2.8;1.07
Thetis;15;1966-04-21;1966;4;1;60;5545.5;1631.8;6181250.623;1545304.832;Uppmätt;25;ESE Utklippan;NA;61-67;61-67;TRUE;31-90;350;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;08.37;09.37;La;3.3;55.435;16.27;1966 Thetis 15;4061;;1;Thetis,1966,15;,;55.758;16.53;64;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.3;0.91
Thetis;16;1966-04-21;1966;4;1;60;5526.1;1610.3;6145080.839;1522999.612;Uppmätt;25;SSE Utklippan;NA;82-85;82-85;TRUE;31-90;450;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;13.05;14.05;La;3.7;55.228;16.075;1966 Thetis 16;3961;;1;Thetis,1966,16;,;55.435;16.172;83.5;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.7;0.81
Thetis;21;1966-04-26;1966;4;1;47;5528.8;1511;6150207.665;1460491.203;Uppmätt;25;NNV Christiansö;NA;92;92;TRUE;>90;450;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;16.30;17.17;La;2.5;55.299;15.78;1966 Thetis 21;3960;;0.783333333;Thetis,1966,21;,;55.48;15.183;92;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.2;0.94
Thetis;23;1966-04-27;1966;4;1;67;5500;1404;6097986.433;1388566.652;Uppmätt;24;W Rönne;NA;48-50;48-50;TRUE;31-90;300;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;14.48;15.55;La;3.2;55.1;13.582;1966 Thetis 23;3959;Ofullständigt mätt sill/skarpsillsfångst.;1.116666667;Thetis,1966,23;,;55;14.067;49;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;2.9;1.05
Thetis;24;1966-04-27;1966;4;1;60;5501.1;1358.2;6100185.083;1382435.992;Uppmätt;24;W Rönne;NA;48-50;48-50;TRUE;31-90;300;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;16.35;17.35;La;3.8;55.016;13.52;1966 Thetis 24;3958;"Ofullständigt mätt sill/skarpsillsfångst. Notering för sill ""övervägande små"". Vikt för sill/skarpsill är ""c:a""";1;Thetis,1966,24;,;55.018;13.97;49;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.8;0.79
Thetis;25;1966-04-28;1966;4;1;60;5510.1;1320.8;6118102.58;1343167.539;Uppmätt;24;S Trelleborg;NA;40-44;40-44;TRUE;31-90;350;Fisktrål Dimension: 70 fot. Maskstorlek: Skarpsillstrut. Svep: 90 m;dem;Fisktrål;Fisktrål;09.12;10.12;La;3.6;55.125;13.157;1966 Thetis 25;3958;"Ofullständigt mätt sillfångst. Noterat: ""c:a 25 st små sillar"".";1;Thetis,1966,25;,;55.168;13.347;42;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål, 70 fot, sksillstrut, 90 m svep;3.6;0.83
